"ProductKey","CurrencyAlternateKey","FIRST_NAME","LAST_NAME","OrderDateKey","OrderQuantity","UnitPrice","SecretCode"
"604","AUD","Shawn","Shen","20130108","1","539,99","ebff16603b"
"481","AUD","Shawn","Shen","20130108","1","8,99","e4bdec74b2"
"605","AUD","Roger","Lu","20130108","1","539,99","9a576b0b96"
"222","AUD","Roger","Lu","20130108","1","34,99","d12f5edf8b"
"573","USD","Jordan","Butler","20130108","1","2384,07","76c07270ff"
"479","USD","Jordan","Butler","20130108","1","8,99","87ffb9be65"
"477","USD","Jordan","Butler","20130108","1","4,99","517f68e6a2"
"575","USD","Christopher","Harris","20130108","1","2384,07","b90f060b4f"
"541","USD","Christopher","Harris","20130108","1","28,99","f3ff875658"
"530","USD","Christopher","Harris","20130108","1","4,99","03685e1fda"
"477","USD","Christopher","Harris","20130108","1","4,99","3e755f03d4"
"479","USD","Christopher","Harris","20130108","1","8,99","e98f56477a"
"222","USD","Christopher","Harris","20130108","1","34,99","9ede95951c"
"606","USD","Dalton","Mitchell","20130108","1","539,99","e4bd979c52"
"479","USD","Dalton","Mitchell","20130108","1","8,99","db54bbdc4f"
"477","USD","Dalton","Mitchell","20130108","1","4,99","2562750140"
"225","USD","Dalton","Mitchell","20130108","1","8,99","504273ae7e"
"390","USD","Caleb","Washington","20130108","1","1120,49","87b6bc510f"
"539","USD","Caleb","Washington","20130108","1","24,99","98891d35f3"
"584","USD","Eugene","Wu","20130108","1","539,99","6231adcc7c"
"222","USD","Eugene","Wu","20130108","1","34,99","3168172fa4"
"372","AUD","Lindsey","Raji","20130109","1","2443,35","a7643ee7ea"
"214","AUD","Lindsey","Raji","20130109","1","34,99","e18c835724"
"380","AUD","Ann","Chandra","20130109","1","2443,35","919e0134c4"
"214","AUD","Ann","Chandra","20130109","1","34,99","c3a8502682"
"372","AUD","Thomas","Powell","20130109","1","2443,35","ec28359b2a"
"579","AUD","Linda","Alvarez","20130109","1","1214,85","2687272b02"
"214","AUD","Linda","Alvarez","20130109","1","34,99","79049ec97e"
"597","CAD","Deb","Foster","20130109","1","539,99","3ac50d7e82"
"234","CAD","Deb","Foster","20130109","1","49,99","ac0e2d5eaf"
"587","USD","Andrew","Robinson","20130109","1","769,49","b540ca5bb7"
"536","USD","Andrew","Robinson","20130109","1","29,99","47e504f1b6"
"528","USD","Andrew","Robinson","20130109","1","4,99","c5cf661b4c"
"222","USD","Andrew","Robinson","20130109","1","34,99","3059c9b6ca"
"353","USD","Taylor","Lewis","20130109","1","2319,99","afffe6a596"
"528","USD","Taylor","Lewis","20130109","1","4,99","d066a5ac32"
"537","USD","Taylor","Lewis","20130109","1","35,00","e518161173"
"483","USD","Taylor","Lewis","20130109","1","120,00","03e805f332"
"363","USD","Julia","Wright","20130109","1","2294,99","27d5fe700f"
"361","USD","James","Williams","20130109","1","2294,99","cc25a9593f"
"586","USD","Noah","Mitchell","20130109","1","742,35","d36882193d"
"217","USD","Noah","Mitchell","20130109","1","34,99","b737655389"
"359","AUD","Cassie","Chande","20130109","1","2294,99","f46fbd4d50"
"477","AUD","Cassie","Chande","20130109","1","4,99","a14374cc3f"
"478","AUD","Cassie","Chande","20130109","1","9,99","4673ec639e"
"491","AUD","Cassie","Chande","20130109","1","53,99","73c0d4e7c5"
"465","AUD","Cassie","Chande","20130109","1","24,49","49ef141efb"
"361","AUD","Willie","Raji","20130109","1","2294,99","70c71a9c11"
"528","AUD","Willie","Raji","20130109","1","4,99","3a6ef1be91"
"537","AUD","Willie","Raji","20130109","1","35,00","27a53b5106"
"480","AUD","Willie","Raji","20130109","1","2,29","f33c5e1ef4"
"484","AUD","Willie","Raji","20130109","1","7,95","2c0cf68851"
"355","AUD","Casey","Luo","20130109","1","2319,99","f590ea92e7"
"485","AUD","Casey","Luo","20130109","1","21,98","a0022236d3"
"490","AUD","Casey","Luo","20130109","1","53,99","9ab45d8850"
"591","AUD","George","Gonzalez","20130109","1","564,99","0068300c37"
"478","AUD","George","Gonzalez","20130109","1","9,99","85eda1fcc6"
"477","AUD","George","Gonzalez","20130109","1","4,99","8f59974172"
"222","AUD","George","Gonzalez","20130109","1","34,99","25a6535f15"
"355","AUD","Ross","Sanz","20130109","1","2319,99","d181e586e9"
"384","USD","Eric","Turner","20130109","1","1120,49","0844c19027"
"225","USD","Eric","Turner","20130109","1","8,99","6d63435a35"
"234","USD","Eric","Turner","20130109","1","49,99","278e539553"
"584","GBP","Deanna","Rodriguez","20130109","1","539,99","702c8bac1e"
"467","GBP","Deanna","Rodriguez","20130109","1","24,49","60c5f53067"
"374","GBP","Kelsey","Rai","20130110","1","2443,35","13d7224318"
"540","GBP","Kelsey","Rai","20130110","1","32,60","bb6c792d2d"
"529","GBP","Kelsey","Rai","20130110","1","3,99","fa6314e321"
"372","USD","Jay","Torres","20130110","1","2443,35","fb8ce4dc5e"
"477","USD","Jay","Torres","20130110","1","4,99","813d37efff"
"479","USD","Jay","Torres","20130110","1","8,99","a773b1d623"
"222","USD","Jay","Torres","20130110","1","34,99","8b7b145d1c"
"376","USD","Bryan","Bell","20130110","1","2443,35","d1abc20d87"
"214","USD","Bryan","Bell","20130110","1","34,99","60edd190d1"
"380","GBP","Caitlin","Morris","20130110","1","2443,35","a9a3b430c8"
"540","GBP","Caitlin","Morris","20130110","1","32,60","43eb780b6b"
"374","USD","Catherine","Brooks","20130110","1","2443,35","6e484d59e6"
"588","USD","Preston","Rodriguez","20130110","1","769,49","a465cc1204"
"475","USD","Preston","Rodriguez","20130110","1","69,99","46a208811f"
"473","USD","Preston","Rodriguez","20130110","1","63,50","1bbeb8c0b4"
"359","CAD","Elijah","Russell","20130110","1","2294,99","f6c4ea844b"
"485","CAD","Elijah","Russell","20130110","1","21,98","9c2e9c167e"
"480","CAD","Elijah","Russell","20130110","1","2,29","0c0a037b02"
"355","USD","Megan","Walker","20130110","1","2319,99","c0f543e44b"
"353","USD","Kristi","Perez","20130110","1","2319,99","5046a87b6a"
"537","USD","Kristi","Perez","20130110","1","35,00","6166491bae"
"528","USD","Kristi","Perez","20130110","1","4,99","56da07b440"
"565","USD","Blake","Johnson","20130110","1","742,35","caaf23c5c6"
"214","USD","Blake","Johnson","20130110","1","34,99","bb67969997"
"566","USD","Devin","Williams","20130110","1","742,35","8b7ba02706"
"228","USD","Devin","Williams","20130110","1","49,99","bddeaca427"
"573","CAD","Jonathan","Mitchell","20130110","1","2384,07","c92c80da7c"
"225","CAD","Jonathan","Mitchell","20130110","1","8,99","3818e7945e"
"605","USD","Austin","Shan","20130110","1","539,99","35fb64b003"
"214","USD","Austin","Shan","20130110","1","34,99","f6cb3fb83c"
"584","USD","Caitlin","Bell","20130110","1","539,99","c774c60abf"
"477","USD","Caitlin","Bell","20130110","1","4,99","0050cedf76"
"479","USD","Caitlin","Bell","20130110","1","8,99","cd85fa8130"
"214","USD","Caitlin","Bell","20130110","1","34,99","454db91828"
"584","USD","Edward","Price","20130110","1","539,99","4c17776c57"
"538","USD","Edward","Price","20130110","1","21,49","bbef7b5175"
"390","GBP","Dale","Luo","20130110","1","1120,49","c43df61b45"
"489","GBP","Dale","Luo","20130110","1","53,99","908b5cc78c"
"225","GBP","Dale","Luo","20130110","1","8,99","dfb8d54ae4"
"376","AUD","Ronald","Suri","20130111","1","2443,35","790b5c8a2e"
"529","AUD","Ronald","Suri","20130111","1","3,99","5997c610b6"
"540","AUD","Ronald","Suri","20130111","1","32,60","9e9bf5534a"
"214","AUD","Ronald","Suri","20130111","1","34,99","0237e1833a"
"363","GBP","Claudia","Zhou","20130111","1","2294,99","c2ef13fcbc"
"537","GBP","Claudia","Zhou","20130111","1","35,00","1b9262b6ef"
"480","GBP","Claudia","Zhou","20130111","1","2,29","80bceece4e"
"484","GBP","Claudia","Zhou","20130111","1","7,95","822c79f1a7"
"353","USD","Lacey","Zheng","20130111","1","2319,99","8cb826826f"
"485","USD","Lacey","Zheng","20130111","1","21,98","e582fe9903"
"483","USD","Lacey","Zheng","20130111","1","120,00","032deabde0"
"600","USD","Samantha","Lewis","20130111","1","539,99","79da2b4a0b"
"485","USD","Samantha","Lewis","20130111","1","21,98","c469114561"
"483","USD","Samantha","Lewis","20130111","1","120,00","bc7eb616ae"
"363","GBP","Latoya","Goel","20130111","1","2294,99","2e16f52bcf"
"478","GBP","Latoya","Goel","20130111","1","9,99","dee80ca8e2"
"477","GBP","Latoya","Goel","20130111","1","4,99","d3ecaf7d16"
"222","GBP","Latoya","Goel","20130111","1","34,99","b062595395"
"225","GBP","Latoya","Goel","20130111","1","8,99","9ded5ddbc0"
"372","USD","Kristi","Mehta","20130111","1","2443,35","9f524e65d0"
"540","USD","Kristi","Mehta","20130111","1","32,60","1a42518dcd"
"480","USD","Kristi","Mehta","20130111","1","2,29","455fb00501"
"592","CAD","Richard","Davis","20130111","1","564,99","489c649570"
"478","CAD","Richard","Davis","20130111","1","9,99","c263ac928d"
"380","USD","Dana","Martin","20130111","1","2443,35","59bc1c8264"
"540","USD","Dana","Martin","20130111","1","32,60","3ea20059e6"
"234","USD","Dana","Martin","20130111","1","49,99","99675017a9"
"589","CAD","Bryan","Kelly","20130111","1","769,49","bfc971139d"
"476","CAD","Bryan","Kelly","20130111","1","69,99","495408ded3"
"491","CAD","Bryan","Kelly","20130111","1","53,99","d6f96727e7"
"463","CAD","Bryan","Kelly","20130111","1","24,49","a262839280"
"585","GBP","Deb","Torres","20130111","1","742,35","c671f95515"
"217","GBP","Deb","Torres","20130111","1","34,99","2b773f38e7"
"355","USD","Megan","Barnes","20130111","1","2319,99","8910b0ccc7"
"477","USD","Megan","Barnes","20130111","1","4,99","84a8dc3e6e"
"478","USD","Megan","Barnes","20130111","1","9,99","8f0af5023d"
"484","USD","Megan","Barnes","20130111","1","7,95","1b4c679b81"
"584","AUD","Darryl","Liang","20130111","1","539,99","5ac11b9d5a"
"477","AUD","Darryl","Liang","20130111","1","4,99","7004cd0fc6"
"479","AUD","Darryl","Liang","20130111","1","8,99","cef18d532d"
"488","AUD","Darryl","Liang","20130111","1","53,99","d4f19c5afb"
"604","AUD","Louis","Zeng","20130111","1","539,99","7e61628dc0"
"538","AUD","Louis","Zeng","20130111","1","21,49","885e996d62"
"529","AUD","Louis","Zeng","20130111","1","3,99","2e0f0ce8ec"
"363","AUD","Ruben","Kapoor","20130111","1","2294,99","6b8e94cb14"
"528","AUD","Ruben","Kapoor","20130111","1","4,99","3dcf8de27f"
"537","AUD","Ruben","Kapoor","20130111","1","35,00","f79bd15592"
"485","AUD","Ruben","Kapoor","20130111","1","21,98","778dffef67"
"483","AUD","Ruben","Kapoor","20130111","1","120,00","f5453145e5"
"361","AUD","Jacquelyn","Suarez","20130111","1","2294,99","8cc3c641bf"
"598","AUD","Micheal","Saunders","20130111","1","539,99","2e82caf6c3"
"485","AUD","Micheal","Saunders","20130111","1","21,98","1997da6690"
"483","AUD","Micheal","Saunders","20130111","1","120,00","3ac067d1a2"
"561","CAD","Edward","Jackson","20130111","1","2384,07","2326499800"
"541","CAD","Edward","Jackson","20130111","1","28,99","634ad67a25"
"530","CAD","Edward","Jackson","20130111","1","4,99","c78215c2b7"
"480","CAD","Edward","Jackson","20130111","1","2,29","8afb12d5a1"
"606","CAD","Timothy","James","20130111","1","539,99","6e5d88e291"
"222","CAD","Timothy","James","20130111","1","34,99","6bd8a30eac"
"465","CAD","Timothy","James","20130111","1","24,49","4d67ac8e7b"
"384","USD","Melanie","Torres","20130111","1","1120,49","6b292b6ff9"
"489","USD","Melanie","Torres","20130111","1","53,99","742b8e291c"
"378","AUD","Danny","Alonso","20130112","1","2443,35","2f99f01e8a"
"214","AUD","Danny","Alonso","20130112","1","34,99","2fdcfeb63f"
"361","GBP","Robin","Alvarez","20130112","1","2294,99","191d79dbaf"
"537","GBP","Robin","Alvarez","20130112","1","35,00","5eac196a13"
"214","GBP","Robin","Alvarez","20130112","1","34,99","57aa72bcea"
"378","USD","Margaret","He","20130112","1","2443,35","22ddcc6352"
"540","USD","Margaret","He","20130112","1","32,60","1ba4f0673b"
"467","USD","Margaret","He","20130112","1","24,49","ecacb6d708"
"361","CAD","Luke","Allen","20130112","1","2294,99","76780d691f"
"487","CAD","Luke","Allen","20130112","1","54,99","951a3b33c1"
"357","USD","Jenny","Rai","20130112","1","2319,99","7f283bfa8b"
"485","USD","Jenny","Rai","20130112","1","21,98","d392821d37"
"222","USD","Jenny","Rai","20130112","1","34,99","d485dbd98c"
"363","USD","Angela","Murphy","20130112","1","2294,99","badbe687c1"
"477","USD","Angela","Murphy","20130112","1","4,99","0eae8cd91a"
"478","USD","Angela","Murphy","20130112","1","9,99","3c10362d62"
"490","USD","Angela","Murphy","20130112","1","53,99","177164b3f1"
"225","USD","Angela","Murphy","20130112","1","8,99","0d31a6e931"
"353","AUD","Cheryl","Diaz","20130112","1","2319,99","be2ec696cc"
"485","AUD","Cheryl","Diaz","20130112","1","21,98","8d14b0b2c7"
"566","USD","Alexander","Miller","20130112","1","742,35","eccbee7aae"
"222","USD","Alexander","Miller","20130112","1","34,99","50ede996c6"
"578","USD","Olivia","Thomas","20130112","1","1214,85","371e3b4030"
"576","USD","Nathan","Lewis","20130112","1","2384,07","39e188cc6a"
"477","USD","Nathan","Lewis","20130112","1","4,99","3b45996d07"
"479","USD","Nathan","Lewis","20130112","1","8,99","a9325ac8b5"
"225","USD","Nathan","Lewis","20130112","1","8,99","0775cf7b6a"
"605","USD","Julia","Simmons","20130112","1","539,99","27cb4a42af"
"214","USD","Julia","Simmons","20130112","1","34,99","5418a0e9a3"
"604","USD","Madison","Henderson","20130112","1","539,99","a9f803a69b"
"479","USD","Madison","Henderson","20130112","1","8,99","b641c2faef"
"477","USD","Madison","Henderson","20130112","1","4,99","90a18f257f"
"214","USD","Madison","Henderson","20130112","1","34,99","f320ab5d90"
"237","USD","Madison","Henderson","20130112","1","49,99","3da1984673"
"382","USD","Brianna","Clark","20130112","1","1120,49","5307c5cd76"
"491","USD","Brianna","Clark","20130112","1","53,99","a7626ff0db"
"605","USD","Leslie","Romero","20130112","1","539,99","21af794cd9"
"477","USD","Leslie","Romero","20130112","1","4,99","aff0b58b76"
"463","USD","Leslie","Romero","20130112","1","24,49","4ca6bca7c7"
"479","USD","Leslie","Romero","20130112","1","8,99","5545188097"
"374","AUD","Lindsay","Chande","20130113","1","2443,35","0bb3972418"
"378","USD","Brandi","Gill","20130113","1","2443,35","1665dc066c"
"484","USD","Brandi","Gill","20130113","1","7,95","583d5e0327"
"582","GBP","Brenda","Kapoor","20130113","1","1700,99","7a78cc5c1a"
"529","GBP","Brenda","Kapoor","20130113","1","3,99","272bca75ff"
"539","GBP","Brenda","Kapoor","20130113","1","24,99","22faff4a90"
"488","GBP","Brenda","Kapoor","20130113","1","53,99","1954a7b7f2"
"353","CAD","Aaron","King","20130113","1","2319,99","4a0cca91e1"
"537","CAD","Aaron","King","20130113","1","35,00","0eca5a876b"
"528","CAD","Aaron","King","20130113","1","4,99","a53044a448"
"353","USD","Lauren","Martinez","20130113","1","2319,99","27a78e13dd"
"485","USD","Lauren","Martinez","20130113","1","21,98","892aa5776a"
"487","USD","Lauren","Martinez","20130113","1","54,99","d80cbdfe3b"
"357","USD","Hunter","Davis","20130113","1","2319,99","2cd07d4b95"
"485","USD","Hunter","Davis","20130113","1","21,98","8627ff5adf"
"463","USD","Hunter","Davis","20130113","1","24,49","9f9f34a58c"
"384","AUD","Cassie","Nath","20130113","1","1120,49","624c6e2bc4"
"217","AUD","Cassie","Nath","20130113","1","34,99","392fa5d7e3"
"353","AUD","Bianca","Lin","20130113","1","2319,99","87a28a03cc"
"485","AUD","Bianca","Lin","20130113","1","21,98","5cce4621b0"
"217","AUD","Bianca","Lin","20130113","1","34,99","a5f27cdb1c"
"357","AUD","Damien","Chander","20130113","1","2319,99","d59a465f04"
"537","AUD","Damien","Chander","20130113","1","35,00","adf40558e5"
"528","AUD","Damien","Chander","20130113","1","4,99","030a59717e"
"560","USD","Victoria","Reed","20130113","1","1214,85","0acac0480f"
"214","USD","Victoria","Reed","20130113","1","34,99","6238a13472"
"363","AUD","Erika","Rubio","20130113","1","2294,99","6138b801ee"
"483","AUD","Erika","Rubio","20130113","1","120,00","0ba8ba9605"
"386","USD","Richard","Gonzalez","20130113","1","1120,49","41dea4eeac"
"606","USD","Fernando","Scott","20130113","1","539,99","fb5eb1f47d"
"479","USD","Fernando","Scott","20130113","1","8,99","7a1e1880bc"
"477","USD","Fernando","Scott","20130113","1","4,99","c69328c97c"
"605","GBP","Abby","Kovár","20130113","1","539,99","1fe8928c59"
"529","GBP","Abby","Kovár","20130113","1","3,99","74a438e5b9"
"538","GBP","Abby","Kovár","20130113","1","21,49","bf24990033"
"222","GBP","Abby","Kovár","20130113","1","34,99","43f51d6117"
"574","USD","Daisy","Romero","20130113","1","2384,07","4a227a75ee"
"479","USD","Daisy","Romero","20130113","1","8,99","827f468821"
"477","USD","Daisy","Romero","20130113","1","4,99","72b4a7bdfc"
"214","USD","Daisy","Romero","20130113","1","34,99","3e08cf116e"
"579","USD","Drew","Raje","20130113","1","1214,85","7b97e1b12c"
"237","USD","Drew","Raje","20130113","1","49,99","37a28696a4"
"378","GBP","Wayne","She","20130114","1","2443,35","74b926f616"
"484","GBP","Wayne","She","20130114","1","7,95","bf2222ae41"
"380","GBP","Francisco","Suri","20130114","1","2443,35","02c64169fc"
"484","GBP","Francisco","Suri","20130114","1","7,95","70903f0ac3"
"582","USD","Marcus","Peterson","20130114","1","1700,99","dd35d7413b"
"228","USD","Marcus","Peterson","20130114","1","49,99","4dd03282c2"
"225","USD","Marcus","Peterson","20130114","1","8,99","feb2ec91bc"
"580","USD","Virginia","Suri","20130114","1","1700,99","0bb05bc408"
"539","USD","Virginia","Suri","20130114","1","24,99","ba4f7f9c49"
"480","USD","Virginia","Suri","20130114","1","2,29","814f26e776"
"359","USD","Amanda","Carter","20130114","1","2294,99","5f81c13c7c"
"485","USD","Amanda","Carter","20130114","1","21,98","40797d50de"
"471","USD","Amanda","Carter","20130114","1","63,50","299bc5a8cf"
"586","GBP","Toni","Sara","20130114","1","742,35","0fd8bfc96c"
"222","GBP","Toni","Sara","20130114","1","34,99","75df4b4e8e"
"237","GBP","Toni","Sara","20130114","1","49,99","07e3c00a8a"
"580","AUD","Maurice","Jai","20130114","1","1700,99","81decffe1b"
"539","AUD","Maurice","Jai","20130114","1","24,99","321f559013"
"382","USD","Kaylee","Morgan","20130114","1","1120,49","a3de7234d9"
"564","GBP","Michele","Martin","20130114","1","2384,07","b3c21239d1"
"222","GBP","Michele","Martin","20130114","1","34,99","9151361e57"
"581","USD","Taylor","Cook","20130115","1","1700,99","dd9ba6ebc4"
"222","USD","Taylor","Cook","20130115","1","34,99","89b0b680ed"
"234","USD","Taylor","Cook","20130115","1","49,99","b8aa39aafd"
"583","USD","Adam","Zhang","20130115","1","1700,99","94fe422951"
"539","USD","Adam","Zhang","20130115","1","24,99","a073e24545"
"480","USD","Adam","Zhang","20130115","1","2,29","93895cda03"
"581","USD","Fernando","Allen","20130115","1","1700,99","8e57d04188"
"479","USD","Fernando","Allen","20130115","1","8,99","c042b4883b"
"477","USD","Fernando","Allen","20130115","1","4,99","a72bd222e7"
"489","USD","Fernando","Allen","20130115","1","53,99","7944b86b89"
"359","USD","Victoria","Stewart","20130115","1","2294,99","4b883b0c82"
"483","USD","Victoria","Stewart","20130115","1","120,00","7008366199"
"363","USD","David","Rodriguez","20130115","1","2294,99","9bb87f5c68"
"528","USD","David","Rodriguez","20130115","1","4,99","6c3a631456"
"537","USD","David","Rodriguez","20130115","1","35,00","cadbc657e4"
"485","USD","David","Rodriguez","20130115","1","21,98","29a0f79099"
"480","USD","David","Rodriguez","20130115","1","2,29","ed2d421285"
"584","AUD","Lucas","Hughes","20130115","1","539,99","7758a8334b"
"217","AUD","Lucas","Hughes","20130115","1","34,99","9cf96b310d"
"605","AUD","Glenn","Liu","20130115","1","539,99","4755b2cc94"
"606","AUD","Kathleen","Jimenez","20130115","1","539,99","332b55de4a"
"538","AUD","Kathleen","Jimenez","20130115","1","21,49","32f3a4d8a9"
"480","AUD","Kathleen","Jimenez","20130115","1","2,29","70bbf620ad"
"605","AUD","Priscilla","Nara","20130115","1","539,99","9b521b6980"
"479","AUD","Priscilla","Nara","20130115","1","8,99","f5b96c4fec"
"477","AUD","Priscilla","Nara","20130115","1","4,99","dc9053511f"
"217","AUD","Priscilla","Nara","20130115","1","34,99","9007a44b24"
"388","USD","Brianna","Lee","20130115","1","1120,49","38dbe890ce"
"237","USD","Brianna","Lee","20130115","1","49,99","1fb0430133"
"604","USD","Roger","Raji","20130115","1","539,99","5ce3faf02f"
"479","USD","Roger","Raji","20130115","1","8,99","21c813d621"
"477","USD","Roger","Raji","20130115","1","4,99","dd386bca79"
"489","USD","Roger","Raji","20130115","1","53,99","67cdb1e87e"
"561","GBP","Larry","Suarez","20130115","1","2384,07","62985a4120"
"225","GBP","Larry","Suarez","20130115","1","8,99","3e6c26fefe"
"560","GBP","Bruce","Ashe","20130115","1","1214,85","d85f479944"
"541","GBP","Bruce","Ashe","20130115","1","28,99","6961df344f"
"372","AUD","Sheena","Raji","20130116","1","2443,35","03c2cb1876"
"477","AUD","Sheena","Raji","20130116","1","4,99","80206a182f"
"479","AUD","Sheena","Raji","20130116","1","8,99","709eb19521"
"217","AUD","Sheena","Raji","20130116","1","34,99","cf9ec567f6"
"372","AUD","Lawrence","Romero","20130116","1","2443,35","d4b74eb94f"
"479","AUD","Lawrence","Romero","20130116","1","8,99","fdab23c10a"
"477","AUD","Lawrence","Romero","20130116","1","4,99","8309fe8c3e"
"217","AUD","Lawrence","Romero","20130116","1","34,99","68f23e6afd"
"580","USD","Craig","Rubio","20130116","1","1700,99","1050d64f6e"
"225","USD","Craig","Rubio","20130116","1","8,99","a7aa43a796"
"222","USD","Craig","Rubio","20130116","1","34,99","1e6aafa1fd"
"594","GBP","Willie","Shan","20130116","1","564,99","ec7e534d01"
"485","GBP","Willie","Shan","20130116","1","21,98","8019b996ea"
"359","USD","Erick","Sai","20130116","1","2294,99","a265f910d0"
"537","USD","Erick","Sai","20130116","1","35,00","b3688d80f0"
"217","USD","Erick","Sai","20130116","1","34,99","293a4629fb"
"378","GBP","Kenneth","Raje","20130116","1","2443,35","f08653c491"
"529","GBP","Kenneth","Raje","20130116","1","3,99","4a749ee934"
"472","GBP","Kenneth","Raje","20130116","1","63,50","7f7cf61c85"
"540","GBP","Kenneth","Raje","20130116","1","32,60","79221d149e"
"372","GBP","Bridget","Raje","20130116","1","2443,35","b0b8ca0fbf"
"217","GBP","Bridget","Raje","20130116","1","34,99","8a6a84ac9a"
"374","USD","Kelli","Hu","20130116","1","2443,35","c14e01e123"
"540","USD","Kelli","Hu","20130116","1","32,60","b30c98a389"
"480","USD","Kelli","Hu","20130116","1","2,29","ba00851068"
"582","USD","Latasha","Martin","20130116","1","1700,99","4329885edd"
"529","USD","Latasha","Martin","20130116","1","3,99","acdbac7dcc"
"539","USD","Latasha","Martin","20130116","1","24,99","f2cf99a4e4"
"222","USD","Latasha","Martin","20130116","1","34,99","28e900c7e3"
"595","USD","Hailey","Barnes","20130116","1","564,99","cb58bc39ae"
"478","USD","Hailey","Barnes","20130116","1","9,99","83862e2310"
"477","USD","Hailey","Barnes","20130116","1","4,99","290414fea9"
"225","USD","Hailey","Barnes","20130116","1","8,99","e597541769"
"374","USD","Kate","Tang","20130116","1","2443,35","976df0f433"
"479","USD","Kate","Tang","20130116","1","8,99","c4e51ab0b7"
"477","USD","Kate","Tang","20130116","1","4,99","44c1bbe852"
"480","USD","Kate","Tang","20130116","1","2,29","4035eabcf2"
"486","USD","Kate","Tang","20130116","1","159,00","ee3fba8a47"
"359","USD","Maria","Carter","20130116","1","2294,99","04893cd763"
"485","USD","Maria","Carter","20130116","1","21,98","a45b35daf2"
"480","USD","Maria","Carter","20130116","1","2,29","02b6ae42f1"
"484","USD","Maria","Carter","20130116","1","7,95","c39eefdc16"
"359","USD","Jonathan","Hill","20130116","1","2294,99","465b058995"
"485","USD","Jonathan","Hill","20130116","1","21,98","b2acf49101"
"478","USD","Jonathan","Hill","20130116","1","9,99","087eb9f0c8"
"487","USD","Jonathan","Hill","20130116","1","54,99","f6fa794059"
"363","AUD","Felicia","Jimenez","20130116","1","2294,99","d640c6d87a"
"353","AUD","Clarence","Rai","20130116","1","2319,99","863c9d86e6"
"485","AUD","Clarence","Rai","20130116","1","21,98","855c53c449"
"353","AUD","Eugene","Huang","20130116","1","2319,99","5e3f78b6d4"
"485","AUD","Eugene","Huang","20130116","1","21,98","ecdfb89dbf"
"477","AUD","Eugene","Huang","20130116","1","4,99","916cefbc07"
"478","AUD","Eugene","Huang","20130116","1","9,99","5acf69ba0a"
"491","AUD","Eugene","Huang","20130116","1","53,99","05d2052223"
"225","AUD","Eugene","Huang","20130116","1","8,99","20b613e7bf"
"585","USD","Brenda","Rodriguez","20130116","1","742,35","58cc186d6d"
"225","USD","Brenda","Rodriguez","20130116","1","8,99","33b3e3cae4"
"574","CAD","Luke","Alexander","20130116","1","2384,07","baf8d16558"
"489","CAD","Luke","Alexander","20130116","1","53,99","f4b1ac28a6"
"225","CAD","Luke","Alexander","20130116","1","8,99","14993da270"
"606","USD","Jacqueline","Ramirez","20130116","1","539,99","ac77adbc2a"
"479","USD","Jacqueline","Ramirez","20130116","1","8,99","78b80223ce"
"390","USD","Luis","Campbell","20130116","1","1120,49","7b56121ad2"
"539","USD","Luis","Campbell","20130116","1","24,99","d3db7180f3"
"529","USD","Luis","Campbell","20130116","1","3,99","19aa82d95d"
"480","USD","Luis","Campbell","20130116","1","2,29","252119f953"
"388","USD","Melissa","Brooks","20130116","1","1120,49","78ba62d9e1"
"217","USD","Melissa","Brooks","20130116","1","34,99","d098ea6e41"
"386","GBP","Adrienne","Hernandez","20130116","1","1120,49","7617decd18"
"491","GBP","Adrienne","Hernandez","20130116","1","53,99","d4dd2011d0"
"604","USD","Diana","Carlson","20130116","1","539,99","2fc972db09"
"477","USD","Diana","Carlson","20130116","1","4,99","06c3f596f0"
"479","USD","Diana","Carlson","20130116","1","8,99","db22def95b"
"488","USD","Diana","Carlson","20130116","1","53,99","6ed843a918"
"577","USD","Tina","Vance","20130116","1","1214,85","4046e13ddb"
"222","USD","Tina","Vance","20130116","1","34,99","0ede2b9903"
"596","USD","Mandy","Ye","20130117","1","539,99","23b3395e2a"
"485","USD","Mandy","Ye","20130117","1","21,98","978dce9b9a"
"478","USD","Mandy","Ye","20130117","1","9,99","eaaf5d3549"
"477","USD","Mandy","Ye","20130117","1","4,99","433bec4448"
"214","USD","Mandy","Ye","20130117","1","34,99","20261d5545"
"587","USD","Miguel","Roberts","20130117","1","769,49","f6ae73009e"
"474","USD","Miguel","Roberts","20130117","1","69,99","a347d9dffe"
"580","USD","Maria","Torres","20130117","1","1700,99","c27943da28"
"217","USD","Maria","Torres","20130117","1","34,99","795483cd57"
"363","USD","Ana","Price","20130117","1","2294,99","5cd2e920af"
"217","USD","Ana","Price","20130117","1","34,99","e48fab600e"
"585","GBP","Casey","Nath","20130117","1","742,35","25d07457dc"
"541","GBP","Casey","Nath","20130117","1","28,99","430611e74c"
"530","GBP","Casey","Nath","20130117","1","4,99","9e4c35d185"
"484","GBP","Casey","Nath","20130117","1","7,95","fd8527bb47"
"590","AUD","Stacey","Gao","20130117","1","769,49","204e7c0a1e"
"484","AUD","Stacey","Gao","20130117","1","7,95","7cb8e2425b"
"606","USD","Patricia","Rodriguez","20130117","1","539,99","09113d9fd8"
"214","USD","Patricia","Rodriguez","20130117","1","34,99","31cc298254"
"605","USD","Chelsea","Perez","20130117","1","539,99","fa47c5667c"
